video_duration_s,video_width,video_height,video_fps,video_nb_frames,video_bitrate,video_file_size,video_aspect_ratio,face_detect_ratio,face_area_mean,face_area_std,blink_ratio,head_motion_mean,mouth_open_mean,au04_brow_furrow_proxy_mean,au04_brow_furrow_proxy_std,au12_smile_proxy_mean,speech_frame_ratio,speech_au04_brow_furrow_proxy_mean,speech_au12_smile_proxy_mean,speech_mouth_open_mean,speech_head_motion_mean,gaze_horizontal_abs_mean,gaze_vertical_abs_mean,gaze_offcenter_ratio,speech_gaze_horizontal_abs_mean,speech_gaze_vertical_abs_mean,speech_gaze_offcenter_ratio,openface_available,openface_conf_mean,openface_success_ratio,openface_au04_r_mean,openface_au04_c_mean,openface_au12_r_mean,openface_au12_c_mean,openface_gaze_angle_x_mean,openface_gaze_angle_y_mean,openface_gaze_offcenter_ratio,openface_pose_rx_mean,openface_pose_ry_mean,openface_pose_rz_mean,openface_speech_au04_r_mean,openface_speech_au12_r_mean,openface_speech_gaze_angle_x_mean,openface_speech_gaze_angle_y_mean,openface_pause_au04_r_mean,openface_pause_au12_r_mean,openface_pause_gaze_angle_x_mean,openface_pause_gaze_angle_y_mean,openface_speech_pause_au04_r_gap,openface_speech_pause_au12_r_gap,openface_speech_pause_gaze_x_gap,openface_speech_pause_gaze_y_gap,split,user_id,question_id
72.06,640.0,480.0,30.0,2161.0,672225.0,7285689.0,1.3333333333333333,1.0,0.12661363252690488,0.00461202913922602,0.024930747922437674,0.01971611690214713,0.026149182757365764,9.071141051875088,0.5436125048591764,0.4121934764603168,0.8476454293628809,9.087045799196446,0.41239878115782164,0.02751881686602888,0.01926836481454986,0.026743789055184607,0.30245084117392135,0.09695290858725762,0.026972829367719563,0.30581911475987017,0.09477124183006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631bf371cafbcf75cee93374,q2
87.04,640.0,480.0,30.0,2611.0,678381.0,8868683.0,1.3333333333333333,1.0,0.12154525638633562,0.004108726575551519,0.02522935779816514,0.019104405792932475,0.024674154337639292,9.06426901712523,0.5568916907683557,0.41569376700641564,0.8944954128440367,9.066519555252691,0.4157255141404127,0.025836564439494197,0.0194304487364012,0.02363158750445326,0.29342471491544264,0.08256880733944955,0.023815302433893383,0.29595020171561587,0.08717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631bf371cafbcf75cee93374,q3
86.39,640.0,480.0,30.0,2591.0,658107.0,8581900.0,1.3333333333333333,1.0,0.13081409113600562,0.0035884871586585876,0.016203703703703703,0.013692406960276172,0.027659222109801682,8.949076716857164,0.48702097189804255,0.40921627468217003,0.8773148148148148,8.936654562848283,0.4097835163250596,0.02933731162422879,0.012846108009317583,0.02074802123785799,0.29272033787876617,0.09490740740740741,0.020134082572517635,0.29597726315181244,0.10026385224274406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631bf371cafbcf75cee93374,q4
76.16,640.0,480.0,30.0,2284.0,698927.0,7953454.0,1.3333333333333333,1.0,0.12842943518204739,0.010155501397103717,0.02099737532808399,0.0249753737657595,0.02564080827573036,9.237679898368638,0.5115091330864745,0.404364228722195,0.8792650918635171,9.244954132801842,0.40603650071140324,0.026973483348787703,0.023826579338677985,0.03762659335492154,0.27931914528748675,0.06561679790026247,0.03830681271139176,0.2798656237599966,0.06865671641791045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631bf371cafbcf75cee93374,q5
90.76,640.0,480.0,30.0,2722.0,704662.0,9542598.0,1.3333333333333333,1.0,0.12997486938503233,0.006615542204462235,0.028634361233480177,0.018381998390535243,0.0281938175159559,9.139502237284544,0.5880558260500439,0.4116416650547237,0.8722466960352423,9.151259681460715,0.41257716209038203,0.029115579605493498,0.01860307639057712,0.034464468192018864,0.31505455554615286,0.13215859030837004,0.03429486808581569,0.311941897720217,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631bf371cafbcf75cee93374,q6
44.16,640.0,480.0,30.0,1324.0,449664.0,3235917.0,1.3333333333333333,1.0,0.12884123458645938,0.006255882978952951,0.03619909502262444,0.0191357152347956,0.032859392361675885,6.502936556889303,0.6285121326500965,0.35086157947892127,0.8371040723981901,6.422241195644298,0.349966708301589,0.03276789984263614,0.020416826256699414,0.041403935190259,0.060003653758737605,0.013574660633484163,0.03652412899441294,0.062237133112675966,0.010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q1
37.56,640.0,480.0,30.0,1126.0,415500.0,2592013.0,1.3333333333333333,1.0,0.1301981347744861,0.0045023542214211835,0.05851063829787234,0.024649562415939297,0.026097604615367257,5.978129002122634,0.43668124594959284,0.3515210116832944,0.7925531914893617,5.985444592272262,0.3516716015821295,0.02949780625293258,0.02542080998690359,0.031956936856664855,0.04805719441164488,0.005319148936170213,0.03201711897322608,0.05016998782184155,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q2
43.26,640.0,480.0,30.0,1297.0,403353.0,2919722.0,1.3333333333333333,1.0,0.12236072934507236,0.008078926209826283,0.03225806451612903,0.02371627509710391,0.023057624089797977,6.484227956763733,0.4999964592185214,0.3437189678922531,0.7788018433179723,6.517089346422751,0.34227042235475896,0.027659914204508907,0.028290269098736585,0.03154284782689154,0.04873378511007741,0.0,0.03443921903849546,0.054880567565313565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q3
32.76,640.0,480.0,30.0,982.0,425567.0,2302094.0,1.3333333333333333,1.0,0.10975318113155569,0.0032638788526202296,0.012195121951219513,0.026120958489524983,0.028915245916179937,6.65652846572557,0.512339521137805,0.33773160087349735,0.8902439024390244,6.650094441929442,0.3363396389125579,0.0304022575952452,0.02635172017448641,0.034600016822124345,0.053531684745303856,0.012195121951219513,0.03649628485101929,0.054461032691247725,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q4
39.22,640.0,480.0,30.0,1176.0,419262.0,2725436.0,1.3333333333333333,1.0,0.11660305648723053,0.004328735814807968,0.02040816326530612,0.021150670544029034,0.036078947537476085,6.800596008587089,0.557922201228367,0.3405699718635837,0.826530612244898,6.829323613486908,0.34114356465624457,0.03857260033342181,0.020440024295226206,0.05532198201247844,0.04660840578904924,0.01020408163265306,0.058673686536061566,0.04769837631811318,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q5
41.5,640.0,480.0,30.0,1245.0,439335.0,2988536.0,1.3333333333333333,1.0,0.12061202896013307,0.006333933370291705,0.028846153846153848,0.03150681451034866,0.0324897128467698,6.564574510057039,0.48212879445577334,0.3476715277638841,0.8461538461538461,6.549674131639079,0.3455723301227867,0.03531628144874172,0.03323512590521766,0.034214969521482626,0.05979234088997566,0.019230769230769232,0.03495341187381685,0.06284167625437365,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f3abc8826b6e7e8982648,q6
44.7,640.0,480.0,30.0,1341.0,381374.0,2894550.0,1.3333333333333333,1.0,0.07146036992843907,0.0016757804591764393,0.0,0.019992001496252354,0.05067321031791293,7.4054124411866615,0.4882414335588189,0.3993248381274585,0.9241071428571429,7.415897389487496,0.40011887499100585,0.05136791783474191,0.019853292850143086,0.014295941416367086,0.161150198205261,0.004464285714285714,0.013551195815271809,0.16072281918634976,0.004830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q1
67.66,640.0,480.0,30.0,2029.0,370987.0,4291497.0,1.3333333333333333,1.0,0.07074804527670682,0.001660491512662754,0.02064896755162242,0.015742725285408595,0.037999999152763725,7.285781695877523,0.6020617589028651,0.393317173845122,0.7905604719764012,7.259660236426202,0.3932102580696234,0.0387029631776293,0.01716580200657368,0.03982688002884006,0.18881639082855747,0.029498525073746312,0.0375456043961909,0.18560574945251462,0.026119402985074626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q2
116.88,640.0,480.0,30.0,3506.0,357761.0,7221157.0,1.3333333333333333,1.0,0.07148438104669082,0.0017401506276148778,0.006837606837606838,0.01930965704595987,0.043145735160268664,7.249127949090776,0.4765600427190881,0.3955320192153383,0.9282051282051282,7.2382333942005594,0.39571804563002216,0.04350082194689283,0.019579662867644516,0.029062864023988267,0.1724078519936431,0.020512820512820513,0.029500989188731366,0.17055606153128566,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q3
87.34,640.0,480.0,30.0,2620.0,369699.0,5527741.0,1.3333333333333333,1.0,0.07188361830569621,0.0018091400315836726,0.020594965675057208,0.021777792133311803,0.046731750498581685,7.560623920539456,0.556101861458875,0.39149591624378927,0.8535469107551488,7.552731858181121,0.392039706449669,0.047706726180685236,0.02323709726736966,0.028766083494670688,0.21062274801617584,0.029748283752860413,0.028643830269463325,0.21250650114762254,0.029490616621983913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q4
107.93,640.0,480.0,30.0,3237.0,377695.0,6935872.0,1.3333333333333333,1.0,0.072228235104502,0.0018042149529703887,0.012962962962962963,0.026482666514604253,0.04200536270522599,7.253739821172444,0.5970163474933617,0.39955562331228756,0.9185185185185185,7.247262109328873,0.39947963288793553,0.04305777215256906,0.02809424267159154,0.03292760675431889,0.17531208463539377,0.016666666666666666,0.032151281679136376,0.17693417738085576,0.018145161290322582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q5
116.76,640.0,480.0,30.0,3502.0,385545.0,7618372.0,1.3333333333333333,1.0,0.07190415377377814,0.0015995148204492524,0.025684931506849314,0.024345117636296452,0.04033050711015774,7.41770021520711,0.6307144957086951,0.3996257947660381,0.8013698630136986,7.37275933538702,0.40077642727088647,0.04156530316094911,0.02620980218230475,0.05758549484654432,0.3711651400228335,0.03595890410958904,0.05748901854857449,0.4018028724044131,0.03205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631f626c1a2be3cc3d2069d8,q6
101.49,640.0,480.0,30.0,3044.0,1031309.0,14811775.0,1.3333333333333333,1.0,0.05401323712017999,0.0031383600727488557,0.5807086614173228,0.045954498081597545,0.039759183651000944,8.499488008187267,0.8503407230014578,0.340707352052209,0.8464566929133859,8.515994885691635,0.341681382535178,0.040482137454749476,0.04651467233169874,0.054013905613251534,2.7907550616084915,0.4094488188976378,0.05378957347083022,3.1091507711303112,0.40930232558139534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q1
92.99,640.0,480.0,30.0,2789.0,1159349.0,15061593.0,1.3333333333333333,1.0,0.058698081111354695,0.0020569826076460096,0.23655913978494625,0.04304822143682731,0.04501292370315471,8.57888721517535,1.0600228311878297,0.33331195901744887,0.8494623655913979,8.593421130535512,0.33325724429878617,0.04555270424859459,0.044208421328775706,0.0798065968776592,1.0637321838996923,0.16774193548387098,0.08027897701308334,1.015561787208516,0.1670886075949367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q2
124.06,640.0,480.0,30.0,3721.0,1141959.0,19826731.0,1.3333333333333333,1.0,0.05862984374813577,0.004028575128232475,0.1529790660225443,0.03832179803848119,0.04729350203298787,8.183035359595943,0.6255441785350173,0.33626421469485773,0.856682769726248,8.184254733572685,0.3368045448213286,0.048183260660345874,0.03809071168448688,0.04289988562587275,0.5103216673763382,0.08051529790660225,0.04386074257562767,0.533855620685623,0.06954887218045112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q3
127.06,640.0,480.0,30.0,3811.0,1172730.0,20786314.0,1.3333333333333333,1.0,0.05633494885004219,0.004452076135594925,0.3836477987421384,0.04893542285663724,0.043107550258378126,8.525305962124305,0.8373137124523624,0.33577998957600863,0.8915094339622641,8.519948865021219,0.33566939404968843,0.04379732809736644,0.048594770192627666,0.05202660136265971,1.9118072731634703,0.3050314465408805,0.05081837772793115,1.99167759669532,0.30511463844797176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q4
87.6,640.0,480.0,30.0,2628.0,1265867.0,15361807.0,1.3333333333333333,1.0,0.0550492007374615,0.0025102027261394485,0.4383561643835616,0.043053561209698846,0.041854063826418354,8.692157325582635,0.9460106819782572,0.33383294402544517,0.8470319634703196,8.714134023556623,0.3342007980273214,0.04251744861824332,0.04098077062356092,0.05471189773958905,0.9161700881585305,0.273972602739726,0.052000995038085786,0.947517452255166,0.25067385444743934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q5
94.16,640.0,480.0,30.0,2824.0,1330489.0,17266762.0,1.3333333333333333,1.0,0.060392334550295655,0.004702209950770223,0.26963906581740976,0.04431460334480935,0.04340080028590093,8.52172348792909,0.7231704757434098,0.3312827112251145,0.8428874734607219,8.530572162861176,0.3303039352963327,0.04286009719973351,0.041416717195199536,0.062388506227459464,0.4047084321403941,0.17197452229299362,0.06184974054012209,0.4400895870520498,0.1889168765743073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,631fc3e54c3c0515402fdd17,q6
51.52,640.0,480.0,30.0,1545.0,375917.0,3301107.0,1.3333333333333333,1.0,0.09695435759991868,0.007146290027654965,0.01937984496124031,0.04842471939031348,0.02620409574415841,7.6518205435189,0.4426172257321886,0.3107359696449553,0.8372093023255814,7.644772348657339,0.3119966541976805,0.028302930056960104,0.044509655172570356,0.40659342667051646,0.350928480247148,0.7209302325581395,0.399424447689119,0.35152082526747214,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q1
44.76,640.0,480.0,30.0,1342.0,401328.0,3010830.0,1.3333333333333333,1.0,0.09690342245162319,0.007883359412210366,0.008928571428571428,0.0620057929938846,0.021634322330137477,7.728421094444954,0.46455537900349986,0.31384669367499407,0.7767857142857143,7.767184664820364,0.31504265261146286,0.02281405592367816,0.06044238472622213,0.49899843892473195,0.33317173644632997,0.8258928571428571,0.4970371040757698,0.3420730702479936,0.8160919540229885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q2
39.26,640.0,480.0,30.0,1177.0,376723.0,2519308.0,1.3333333333333333,0.9898477157360406,0.09874178293642286,0.007029515447298643,0.010256410256410256,0.04638217631197166,0.015772779751613026,7.926210733429622,0.5073368576441832,0.31013424386779526,0.8375634517766497,7.983475431746767,0.31229827305523666,0.017948209181015355,0.04862381293538496,0.479490403150991,0.28089318989117723,0.8205128205128205,0.4771246538035061,0.2768396315658671,0.8098159509202454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q3
43.89,640.0,480.0,30.0,1316.0,370620.0,2782994.0,1.3333333333333333,1.0,0.09474328304556721,0.005459788350617107,0.0,0.04579508503364593,0.01701143294853033,7.850149955997596,0.41369965763787175,0.29841587251808405,0.8954545454545455,7.865494649267692,0.29846096659394367,0.01787602635448836,0.045963357730238984,0.4571497701329775,0.32053535530394056,0.7909090909090909,0.46207168998535575,0.3154416350448346,0.8020304568527918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q4
40.72,640.0,480.0,30.0,1221.0,345510.0,2454731.0,1.3333333333333333,1.0,0.09705057782481585,0.00494097063755622,0.00980392156862745,0.031333436283396875,0.01973730089676148,7.95926908386323,0.44766999843437955,0.30165734926554383,0.9166666666666666,7.9998464768190445,0.3034333568420961,0.021014164281274065,0.032414184235756906,0.6076358762152695,0.2826700947054695,0.9362745098039216,0.6008169690153189,0.2792680379836235,0.93048128342246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q5
54.12,640.0,480.0,30.0,1623.0,381937.0,3509017.0,1.3333333333333333,1.0,0.09644015137654295,0.006667040549222554,0.007380073800738007,0.045157624919507956,0.017258605126324576,7.778038818519124,0.4283646369645479,0.3006758554480114,0.9040590405904059,7.770691016767972,0.3005524560854481,0.01766330727342975,0.045998241832781915,0.482214619804641,0.306403093693919,0.8376383763837638,0.48453346470766084,0.2779852378312874,0.8244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,6320a1395b4e05325c746101,q6
61.99,640.0,480.0,30.0,1859.0,301358.0,3393069.0,1.3333333333333333,1.0,0.0680538687090231,0.0011850727516144368,0.04516129032258064,0.022182868903668072,0.02427924895354472,8.460070210368414,0.6251257827404376,0.3598919751637035,0.7161290322580646,8.428182718679757,0.35730251814449704,0.02768145763752905,0.024166761187897727,0.05784118080685719,0.18404297613244852,0.041935483870967745,0.05576420890232322,0.19719295549039412,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q1
41.36,640.0,480.0,30.0,1240.0,309887.0,2307712.0,1.3333333333333333,1.0,0.06653493556196219,0.0015862787288283488,0.043478260869565216,0.02626734631075154,0.020580042200523455,8.486903059787707,0.64383821383369,0.3705583097329108,0.7729468599033816,8.46465677515675,0.3644373919949874,0.026495151827613073,0.03204776232022216,0.05912692916769473,0.16485275212638204,0.028985507246376812,0.061205561248694376,0.1769438292720425,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q2
56.6,640.0,480.0,30.0,1698.0,320157.0,3231386.0,1.3333333333333333,1.0,0.0666272474441552,0.0014277866174464647,0.024734982332155476,0.02681568149188312,0.028202053600229555,8.411230352196615,0.577203533024974,0.35664816624206525,0.833922261484099,8.38245584118183,0.35660005922549665,0.028526303790024226,0.027161583296403544,0.06507392855131627,0.16070086196306932,0.024734982332155476,0.06713425257026538,0.16694749226421582,0.029661016949152543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q3
44.72,640.0,480.0,30.0,1341.0,346596.0,2700134.0,1.3333333333333333,1.0,0.06626051460199793,0.001613948905381551,0.022321428571428572,0.03855720253141772,0.027755140972577055,8.326009377139927,0.5393083569214128,0.36562430355392067,0.9419642857142857,8.32114924182097,0.3647997755570092,0.029309666776059593,0.04050958950908619,0.06612554066608056,0.15079680802610432,0.017857142857142856,0.06675176162186687,0.1507596897163637,0.018957345971563982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q4
52.79,640.0,480.0,30.0,1583.0,323099.0,3030834.0,1.3333333333333333,1.0,0.06641813105605766,0.0011215563557819832,0.041666666666666664,0.028053484775097764,0.030709891012905412,8.154258102925933,0.5831959764025789,0.36317348973694,0.9393939393939394,8.143323439791779,0.3622194627915938,0.031212551410574788,0.02841708370041613,0.06569765886661005,0.17091698412133677,0.03409090909090909,0.06612226772524182,0.1723726447900832,0.036290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q5
49.2,640.0,480.0,30.0,1476.0,325758.0,2841883.0,1.3333333333333333,1.0,0.06620564310527999,0.001618714513001974,0.06097560975609756,0.031698464984354184,0.027933685181972995,8.284457430906663,0.7078007291683721,0.35974870654455005,0.9024390243902439,8.27008459206895,0.35831834219177666,0.02779184458864294,0.0330316668382854,0.06159270414731293,0.1805483638477942,0.04878048780487805,0.06019273357803821,0.18695564074741944,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632349c7a311d9aa8d2f9a9b,q6
59.76,640.0,480.0,30.0,1792.0,458224.0,4439610.0,1.3333333333333333,1.0,0.09511351516976439,0.004393776202802008,0.13377926421404682,0.036336893900134226,0.03142809842729287,7.174240077594648,0.9365356211291725,0.3266739889914458,0.7290969899665551,7.140004381197095,0.3274001617604646,0.03736926749186546,0.04188253212113721,0.10293625077632841,0.3651338024076833,0.10702341137123746,0.09476803288369294,0.41947723042088186,0.12385321100917432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632bf0c833cf500d10aeb279,q1
78.94,640.0,480.0,30.0,2368.0,470395.0,5987949.0,1.3333333333333333,1.0,0.09536037573925793,0.004109948960903483,0.1518987341772152,0.04451980808384341,0.02775890856506835,7.366737598290962,0.9540023323207175,0.32269525815360056,0.8329113924050633,7.378900836449484,0.3236172871319258,0.028105357952232922,0.04949702814328161,0.08689452785243924,2.229332453267363,0.12151898734177215,0.08783308013612176,2.4919830190136265,0.13069908814589665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632bf0c833cf500d10aeb279,q2
110.52,640.0,480.0,30.0,3315.0,442959.0,8002513.0,1.3333333333333333,1.0,0.09252203827312933,0.003290460887932006,0.16455696202531644,0.0424119821092923,0.03523185772167982,7.504325868203852,1.0704358966597933,0.32460210382326704,0.6817359855334539,7.4307265163906875,0.32798526957348356,0.03774590169614031,0.050398446905222063,0.11451515043235022,1.423923279131504,0.1518987341772152,0.09949728930592115,1.907306167397813,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632bf0c833cf500d10aeb279,q3
99.82,640.0,480.0,30.0,2994.0,437976.0,7165252.0,1.3333333333333333,1.0,0.0942718373856801,0.0035918031999335105,0.14228456913827656,0.04375474238736279,0.029808092754586714,7.4647758927189996,1.0781947562513776,0.3214789405294875,0.6613226452905812,7.34585409296059,0.32205956402211466,0.03188335211591293,0.05458558181977509,0.10052873697942556,0.9615733884884634,0.13627254509018036,0.0919286062374089,1.2151521849303477,0.14242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train,632bf0c833cf500d10aeb279,q4
